State,Commodity,Year,Month,Market,Current_Month price,Prev_Month price,Current_Month arrivals,Prev_Month arrivals,Rainfall_mm,Diesel_Price_Rs_per_Litre,Irrigation_Water_Usage_MCM,Area,Production,Yield,msp,Temperature
Maharashtra,Wheat,2022,April,Umared APMC,2000.0,2100.0,26.0,165.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Umarga APMC,2200.0,1883.33,3.0,6.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Umari APMC,1802.8101612510195,1722.33,12.718640030271168,3.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Umarked(Danki) APMC,1966.67,1922.22,36.0,27.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Umarkhed APMC,1900.0,1883.8442023061775,12.0,4.029776001022967,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Vaduj APMC,2070.0,2081.25,25.0,20.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Vadvani APMC,1900.0,2593.5,1.0,2.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Vaijpur APMC,2244.23,2134.26,78.0,305.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Varud(Rajura Bazar) APMC,1839.67,1961.5,3.0,4.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Vasai APMC,3471.31,3488.7,399.0,463.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Wardha APMC,2172.24,2127.32,1087.0,1230.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Washim APMC,1973.58,2017.57,1656.0,2390.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Washim(Ansing) APMC,1950.56,2030.5,178.0,423.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Yawal APMC,2221.47,2086.91,1244.0,136.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Yeola APMC,2174.83,2151.56,83.0,84.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Yeotmal APMC,2095.78,2103.17,547.0,388.0,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Note:,2203.590280950322,2136.8025454811195,894.62525479212,916.7656221611336,16,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,October,Achalpur APMC,2327.02,2273.86,240.0,571.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Ahmednagar APMC,2393.47,2304.08,95.0,25.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Akhadabalapur APMC,1900.0,1906.67,1.0,15.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Akola APMC,2451.83,2537.29,134.0,191.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Amalner APMC,2446.64,2389.37,151.0,140.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Amarawati APMC,2389.33,2369.02,118.0,110.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Ambad (Vadigodri) APMC,2353.6,2324.8381146921006,42.0,39.20845065070871,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Ambejaogai APMC,2950.0,2200.0,1.0,1.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Anajngaon APMC,2185.29,2281.82,17.0,11.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Ashti(Jalna) APMC,2500.0,2469.6768406799883,1.0,28.873806686149088,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Ashti(Karanja) APMC,2190.0,2168.9721610265724,5.0,31.434523117542064,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Aurad Shahajani APMC,2250.0,2110.0,2.0,1.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Ausa APMC,2484.0,2592.5,1.0,2.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Balapur APMC,2214.29,2162.5,21.0,16.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Baramati APMC,2392.95,2405.83,177.0,188.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Barshi APMC,2421.43,2533.33,14.0,9.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Barshi(Vairag) APMC,2175.0,2333.44,3.0,9.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Beed APMC,2502.28,2473.12,39.0,32.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Bhandara APMC,2300.0,2100.0,2.0,2.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Bhivandi APMC,2416.4412131132785,2394.152712030929,191.23029050409528,87.82818820762725,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Bhokar APMC,2007.6,2128.67,5.0,6.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Bhokardan APMC,2308.75,2314.06,64.0,32.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Bhokardan(Pimpalgaon Renu) APMC,2251.9775601338606,2200.0,-12.065827294998789,4.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Bhusaval APMC,2278.91477190607,2248.888123220861,189.67594623403085,86.1707397973242,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Bori APMC,1780.0,1900.0,3.0,4.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Chakur APMC,2145.514123935078,2107.981472075094,189.67594623403085,86.1707397973242,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Chalisgaon APMC,2234.87,2209.62,23.0,39.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Chandur Bazar APMC,2188.09,2187.6,44.0,78.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Chattrapati Sambhajinagar APMC,2455.57,2342.22,106.0,69.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Chikali APMC,2151.11,2098.29,80.0,62.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Chopada APMC,2346.9,2262.38,10.0,16.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Deoulgaon Raja APMC,2323.08,2276.47,26.0,17.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Devala APMC,2300.0,2277.1362046796544,1.0,10.715049921363727,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Dharangaon APMC,2369.0,2351.86,3.0,7.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Dhule APMC,2374.76,2307.32,98.0,154.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Digras APMC,2485.0,2250.0,5.0,4.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Dondaicha APMC,2421.47,2364.59,230.0,296.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Dondaicha(Sindhkheda) APMC,2331.5,2271.0,2.0,1.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Dound APMC,2366.0,2257.36,25.0,14.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Gangakhed APMC,2189.19,2200.0,37.0,30.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Gangapur APMC,2488.25,2362.4,40.0,25.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Gevrai APMC,2561.51,2549.17,86.0,48.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Ghansawangi APMC,2410.283808756467,2438.46,11.578541537123776,13.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Himalyatnagar APMC,2023.2,2041.3664405445984,97.0,57.47369938560136,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Hinganghat APMC,2262.78,2222.59,151.0,162.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Hingoli APMC,2155.82,2096.14,38.0,43.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Hingoli(Kanegoan Naka) APMC,2095.0,2094.29,50.0,70.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Indapur APMC,2261.91,1957.12,11.0,8.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Indapur(Bhigwan) APMC,2331.05,2235.53,57.0,19.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Indapur(Nimgaon Ketki) APMC,1851.0,2221.0,1.0,2.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Jafrabad APMC,2300.0,2300.0,6.0,44.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Jalana APMC,2438.46,2399.06,700.0,517.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Jalgaon APMC,2237.5,2266.67,6.0,3.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Jalgaon Jamod(Aasalgaon) APMC,2399.2504079623773,2375.9946384296704,197.1367987303401,94.1264921667788,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Jalgaon(Masawat) APMC,2424.490977605524,2411.0,-11.951736834615,1.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Jamkhed APMC,2093.32,2093.52,116.0,54.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Jawala-Bajar APMC,2227.342356453367,2194.413902417085,189.98681508804373,86.50222947938482,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Kada APMC,2328.57,2307.8534712865935,7.0,9.330303106504326,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Kaij APMC,2716.34,2501.88,35.0,25.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Kalamb (Dharashiv) APMC,2707.1,2888.35,21.0,17.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Kalvan APMC,2379.0,2352.30501410559,1.0,28.873806686149088,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Kandhar APMC,1700.0,1693.6647641550444,5.0,31.434523117542064,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Kannad APMC,2502.43,2361.35,35.0,37.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Karanja APMC,2376.66,2395.64,401.0,313.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Karjat(Raigad) APMC,2072.86,2130.88,35.0,17.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Karmala APMC,2533.33,2312.62,3.0,8.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Katol APMC,2388.96,2352.0,23.0,41.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Khamgaon APMC,2237.32,2274.61,244.0,346.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Kille Dharur APMC,2528.86,2564.0,7.0,5.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Kopargaon APMC,2489.78,2423.0,46.0,60.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Kurdwadi APMC,2850.0,2715.982741944566,1.0,5.170197168330205,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Kurdwadi(Modnimb) APMC,2550.0,2250.0,3.0,2.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Lasalgaon APMC,2486.98,2353.27,94.0,85.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Lasalgaon(Niphad) APMC,2424.79,2369.6,42.0,25.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Lasalgaon(Vinchur) APMC,2369.07,2349.44,15.0,18.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Lasur Station APMC,2511.58,2428.24,395.0,222.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Latur APMC,2583.2675274777625,2662.17,-216.01972121198105,337.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Latur(Murud) APMC,2074.1860352029594,2032.6399930887528,206.46286435072665,104.07118262859706,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Loha APMC,2532.0,2297.42,7.0,12.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Lonar APMC,2335.56,2413.3,64.0,210.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Majalgaon APMC,2562.5,2769.29,8.0,7.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Malegaon APMC,2394.7,2335.28,67.0,50.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Malegaon(Vashim) APMC,1476.2777059164289,1300.0,-11.951736834615,1.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Malkapur APMC,2347.72,2339.1,281.0,279.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Mangal Wedha APMC,2807.500679081162,2873.33,-15.136928169640193,3.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Mangrulpeer APMC,2342.33,2342.68,15.0,41.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Manmad APMC,2322.76,2262.0,17.0,7.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Manora APMC,2403.75,2389.31,4.0,13.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Mantha APMC,2457.69,2225.0,13.0,12.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Manwat APMC,2500.0,2447.5,1.0,4.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Mehekar APMC,2058.06,2012.5,31.0,16.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Morshi APMC,2256.51,2286.93,96.0,44.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Mumbai APMC,3358.36,2991.01,14956.0,8840.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Murtizapur APMC,2287.57,2319.66,35.0,58.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Murum APMC,2568.0,2676.0,2.0,1.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Nagpur APMC,2551.87,2521.17,630.0,618.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Nampur APMC,2221.566245922664,2188.3127896870624,194.0281101902113,90.81159534617274,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Nanded APMC,2229.33,2312.5,12.0,4.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Nandgaon APMC,2488.1,2490.22,31.0,27.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Nandgaon Khandeshwar APMC,2129.4,2174.78,5.0,9.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Nandura APMC,2297.43,2253.46,44.0,39.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Nandurbar APMC,2299.05,2331.05,62.0,57.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Newasa APMC,2536.776849169586,2521.259227239739,191.85202821212104,88.49116757174846,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Nilanga APMC,2192.960746151565,2158.0977552145687,189.67594623403085,86.1707397973242,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Nira(Saswad) APMC,2469.67,2722.67,3.0,9.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Pachora APMC,2288.335333128764,2258.8387475543504,239.41496287609263,139.2090889270216,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Paithan APMC,2468.4,2384.68,60.0,37.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Palam APMC,2626.51285205729,2616.044371438308,189.98681508804373,86.50222947938482,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Palghar APMC,2765.62,2750.39,56.0,64.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Pandharpur APMC,2350.0,2200.0,3.0,2.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Paranda APMC,2231.928863267627,2199.258476453901,191.23029050409528,87.82818820762725,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Parbhani APMC,2143.98,2198.19,166.0,94.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Parola APMC,2350.0,2316.5,2.0,14.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Partur APMC,2387.11,2409.71,19.0,14.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Pathardi APMC,2100.0,2000.0,14.0,7.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Pathari APMC,2237.67,2276.0,3.0,2.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Patur APMC,2165.52,2235.58,21.0,33.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Phaltan APMC,2409.014009354484,2400.0,-73.65962464207757,13.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Pune APMC,4198.81,4843.52,1180.0,664.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Purna APMC,2279.399837923124,2241.0,-11.951736834615,1.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Rahata APMC,2467.42,2317.0,12.0,10.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Rahuri APMC,2337.5,2229.17,4.0,12.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Rahuri(Vambori) APMC,2353.44,2414.57,18.0,7.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Ramtek APMC,2252.25,2235.25,89.0,61.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Raver APMC,2299.61,2296.64,28.0,28.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Sakri APMC,2201.7334043284272,2150.0,-7.7019461879884865,4.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Sangamner APMC,2477.0,2310.73,3.0,11.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Sangli APMC,3153.95,3062.64,95.0,641.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Sangrampur(Varvatbakal) APMC,1550.0,1650.0,1.0,2.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Satana APMC,2323.67,2330.6,15.0,10.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Savner APMC,2144.88,2118.0,33.0,10.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Selu APMC,2280.41494629189,2250.0,-13.621013426260376,1.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Shahada APMC,2366.97,2281.04,29.0,26.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Shegaon APMC,2217.5,2269.57,10.0,23.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Shevgaon APMC,2467.68,2224.55,34.0,51.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Shevgaon(Bodhegaon) APMC,2187.5,2054.55,8.0,11.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Shirpur APMC,2411.76,2347.97,54.0,63.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Shirur APMC,2325.0,2216.67,1.0,6.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Shrigonda APMC,2289.29,2341.67,14.0,6.0,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,October,Shrigonda(Gogargaon) APMC,2265.62,2285.9264834070173,16.0,22.10546704412645,160,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
